lease_id,unit_id,property_id,tenant_id,start_date,end_date,monthly_rent,status,deposit_paid,furnished,payment_method
L515D556F,U00927,P0062,T01884,2023-03-11,2024-09-01,2457.72,Terminated,1258.57,Yes,Cash
LF19F3708,U00928,P0057,T01880,2024-07-09,2026-06-29,2359.61,Terminated,1577.63,Yes,Cash
LBF289987,U00929,P0046,T00578,2022-06-10,2022-12-07,3023.59,Expired,2962.09,Yes,Credit Card
LE2382A4B,U00930,P0010,T02523,2023-06-17,2023-12-14,2088.85,Expired,1552.46,Yes,Credit Card
L3CCBA36F,U00931,P0086,T01755,2022-06-27,2024-06-16,1778.91,Expired,2917.14,Yes,Cash
LF51E7C5F,U00932,P0050,T02804,2024-11-28,2025-11-23,1686.08,Terminated,1127.18,Yes,Credit Card
L9D0F49B6,U00933,P0079,T00733,2023-08-06,2025-01-27,1028.66,Expired,1900.08,Yes,Credit Card
L51E1960C,U00934,P0068,T01112,2023-11-23,2024-05-21,2101.76,Active,3022.73,Yes,Cash
L92F7DF3A,U00935,P0019,T00012,2022-09-17,2024-09-06,1397.34,Terminated,1642.97,Yes,Credit Card
L6FC5D47E,U00936,P0061,T01646,2025-03-31,2025-09-27,2982.7,Terminated,2970.87,Yes,Bank Transfer
L3CB4D7A1,U00937,P0086,T00948,2025-01-07,2026-01-02,1838.45,Terminated,1877.37,Yes,Cash
L4C1FBA85,U00938,P0027,T00388,2024-05-14,2025-11-05,1618.87,Active,3297.66,No,Cash
L47E97CD3,U00939,P0030,T01256,2024-11-04,2025-05-03,1120.34,Active,3301.25,Yes,Bank Transfer
L8DE7E53B,U00940,P0048,T02970,2024-06-16,2025-06-11,2646.44,Terminated,2094.72,No,Credit Card
L507A6A1C,U00941,P0044,T02481,2024-12-25,2026-12-15,888.18,Terminated,1926.79,No,Cash
L75D9F4DC,U00942,P0001,T00274,2022-11-28,2023-05-27,1900.92,Terminated,983.66,Yes,Cash
LEFBEDCA8,U00943,P0067,T00341,2024-04-23,2024-10-20,2572.31,Terminated,3413.45,No,Credit Card
L18ACAC29,U00944,P0013,T02307,2022-12-23,2024-12-12,2317.91,Terminated,2644.26,No,Bank Transfer
L1293A08F,U00945,P0005,T01138,2024-03-04,2025-08-26,984.82,Expired,1753.0,Yes,Credit Card
LD92CC856,U00946,P0056,T02533,2023-06-16,2025-06-05,1114.17,Expired,2338.39,Yes,Cash
L0379AE54,U00947,P0019,T00111,2024-09-27,2026-09-17,3333.9,Active,2485.33,Yes,Bank Transfer
LD2A23CB5,U00948,P0088,T00926,2025-02-16,2026-02-11,1007.37,Terminated,1564.0,No,Cash
LA5A4CB53,U00949,P0095,T00561,2025-04-05,2026-09-27,2286.79,Terminated,1709.62,Yes,Bank Transfer
L8B1018F8,U00950,P0043,T01718,2023-08-09,2024-08-03,3050.84,Expired,2944.01,No,Credit Card
L9FCAAB17,U00951,P0007,T02041,2023-05-23,2024-11-13,2451.94,Terminated,1620.37,No,Cash
L0AC58730,U00952,P0034,T00820,2022-06-11,2024-05-31,1489.41,Expired,817.62,Yes,Cash
L799055BB,U00953,P0041,T00246,2023-10-19,2025-04-11,1758.22,Active,1739.52,No,Cash
LD7C309FE,U00954,P0065,T00953,2023-09-02,2025-02-23,2624.72,Expired,2474.48,No,Bank Transfer
L67233A23,U00955,P0047,T00305,2023-03-19,2025-03-08,989.29,Expired,1685.78,Yes,Credit Card
L175818ED,U00956,P0098,T00952,2025-02-09,2027-01-30,1290.8,Expired,970.44,No,Credit Card
LC08D9FB8,U00957,P0097,T02546,2023-12-05,2024-06-02,3033.72,Active,625.75,Yes,Bank Transfer
LAF71EFF1,U00958,P0055,T02862,2023-09-30,2024-03-28,1931.79,Active,1004.61,Yes,Bank Transfer
L24AA98A9,U00959,P0018,T01659,2024-09-15,2025-09-10,3174.19,Terminated,2171.12,No,Credit Card
L4F3CEB70,U00960,P0026,T01129,2023-12-11,2024-06-08,1424.73,Terminated,2007.28,No,Cash
LD3F7B939,U00961,P0050,T02793,2023-06-19,2025-06-08,2775.01,Active,3374.35,Yes,Bank Transfer
LC263D408,U00962,P0034,T00442,2023-04-09,2023-10-06,1395.2,Expired,3158.55,Yes,Cash
LF53DAF03,U00963,P0045,T02210,2024-04-15,2025-04-10,3322.62,Active,3249.26,Yes,Credit Card
L33187503,U00964,P0091,T02920,2025-01-05,2026-06-29,2515.62,Terminated,2389.46,No,Cash
L37230847,U00965,P0009,T02092,2024-08-09,2025-02-05,1888.67,Terminated,2757.19,No,Credit Card
LD4607E5F,U00966,P0050,T02284,2023-05-24,2024-11-14,2234.49,Expired,2532.31,No,Bank Transfer
L96A92C95,U00967,P0060,T02286,2024-06-11,2026-06-01,1956.84,Terminated,2694.49,Yes,Cash
LCEFC083B,U00968,P0032,T00309,2022-06-20,2024-06-09,3026.07,Terminated,939.31,Yes,Cash
L55AF757B,U00969,P0094,T01084,2023-12-04,2024-11-28,3048.91,Active,2120.89,No,Bank Transfer
L9F07BB7A,U00970,P0018,T02795,2024-09-02,2026-08-23,3080.6,Terminated,1793.91,No,Credit Card
LCC6AF840,U00971,P0099,T02288,2023-10-28,2025-10-17,1823.41,Terminated,3245.18,No,Cash
LAC6786DE,U00972,P0055,T00433,2024-11-15,2026-05-09,1478.16,Terminated,3032.64,No,Bank Transfer
L45395C11,U00973,P0031,T01052,2023-05-08,2024-10-29,2106.86,Expired,2042.29,Yes,Bank Transfer
LC2524F04,U00974,P0055,T01896,2023-06-12,2024-12-03,1632.86,Expired,2219.13,Yes,Cash
L01D78AA2,U00975,P0024,T02651,2022-09-13,2024-03-06,1678.07,Terminated,617.81,No,Bank Transfer
LD57AD2C5,U00976,P0048,T00672,2022-05-13,2023-11-04,1534.4,Active,519.14,Yes,Credit Card
LB7F28995,U00977,P0063,T00551,2022-08-21,2023-08-16,3441.56,Active,3397.24,No,Cash
LA9B50D6D,U00978,P0009,T02453,2022-10-02,2024-09-21,1866.92,Terminated,2685.11,Yes,Credit Card
LA924FEE6,U00979,P0059,T00943,2022-07-03,2023-06-28,1733.68,Terminated,2513.28,Yes,Cash
L8B7642E0,U00980,P0009,T02094,2024-04-14,2025-10-06,2974.66,Terminated,3340.27,No,Credit Card
L21B436C5,U00981,P0098,T00210,2023-06-27,2023-12-24,1880.57,Terminated,2849.89,Yes,Cash
L0A9CD244,U00982,P0096,T01335,2024-03-26,2024-09-22,1518.01,Active,3471.0,No,Cash
LA87F7AD9,U00983,P0017,T01998,2022-12-18,2024-06-10,869.58,Active,2310.59,Yes,Bank Transfer
LF359CD3E,U00984,P0060,T00054,2022-09-12,2024-03-05,2580.67,Expired,2564.14,No,Cash
LD219A819,U00985,P0063,T02259,2023-03-03,2024-08-24,1125.05,Expired,3315.59,No,Credit Card
LAECD99FE,U00986,P0055,T00270,2023-08-02,2024-07-27,1289.19,Terminated,2368.26,Yes,Credit Card
L18EC5BD8,U00987,P0098,T01518,2025-03-28,2026-09-19,1401.23,Expired,1421.65,Yes,Cash
L9F6609C9,U00988,P0053,T02011,2023-01-10,2023-07-09,2275.44,Terminated,1751.58,Yes,Bank Transfer
L2915698A,U00989,P0078,T00421,2023-02-12,2023-08-11,1232.61,Active,1012.81,No,Cash
L75D0EA41,U00990,P0029,T00490,2024-07-05,2026-06-25,1928.99,Terminated,2771.85,No,Bank Transfer
LC18FA0D2,U00991,P0057,T00376,2024-01-23,2025-07-16,3224.5,Terminated,752.38,Yes,Cash
L38E3FCDD,U00992,P0021,T01468,2024-10-30,2026-10-20,1861.38,Expired,800.74,Yes,Credit Card
LA9453E15,U00993,P0042,T02664,2023-11-08,2025-05-01,844.8,Active,2485.16,Yes,Credit Card
LC7EEDE73,U00994,P0045,T02830,2022-12-21,2023-06-19,2426.61,Expired,989.06,No,Cash
LD7FC5473,U00995,P0019,T00052,2023-03-30,2024-03-24,1431.29,Terminated,571.12,No,Bank Transfer
LC13FF9C3,U00996,P0019,T00097,2024-06-10,2025-12-02,3054.36,Terminated,3424.07,Yes,Bank Transfer
LFD4A4C29,U00997,P0037,T02360,2025-03-13,2026-09-04,1165.74,Expired,1194.43,No,Bank Transfer
L961F729F,U00998,P0020,T01603,2023-07-25,2024-07-19,3144.71,Terminated,3279.39,Yes,Cash
LBDD56293,U00999,P0001,T02312,2022-06-22,2022-12-19,1932.99,Terminated,651.87,Yes,Cash
L28DA678D,U01000,P0100,T00307,2024-06-26,2025-06-21,906.36,Expired,2221.85,Yes,Bank Transfer
L2164E312,U01001,P0040,T01446,2023-02-07,2023-08-06,1860.82,Expired,585.96,Yes,Cash
L14E2AF36,U01002,P0064,T02165,2022-05-28,2023-05-23,2374.78,Terminated,533.91,Yes,Bank Transfer
L1B178D5F,U01003,P0044,T02529,2022-12-05,2024-05-28,2925.9,Active,1419.3,Yes,Credit Card
L0E8D155A,U01004,P0096,T01137,2023-04-02,2024-09-23,908.7,Expired,2265.06,No,Cash
L49C8922D,U01005,P0021,T01559,2024-11-14,2025-05-13,1873.75,Active,3421.4,Yes,Credit Card
L1F55517B,U01006,P0026,T02551,2023-12-10,2024-06-07,2269.34,Terminated,1325.72,No,Credit Card
LFA17FFDC,U01007,P0100,T00584,2025-04-11,2026-10-03,2715.48,Active,1314.48,Yes,Cash
L02C14C1B,U01008,P0089,T01030,2024-05-05,2025-04-30,3241.46,Active,1624.17,Yes,Bank Transfer
L9FE88304,U01009,P0034,T02947,2024-01-08,2025-12-28,2284.65,Active,651.72,Yes,Cash
LEB579CA8,U01010,P0048,T02856,2022-11-22,2024-05-15,1950.53,Expired,2997.09,Yes,Bank Transfer
LE1272D6D,U01011,P0029,T01442,2024-06-01,2025-11-23,2975.25,Terminated,1172.96,No,Bank Transfer
L30CBB5D6,U01012,P0053,T00622,2023-11-23,2025-11-12,1410.41,Terminated,2951.92,No,Cash
L241359C2,U01013,P0022,T02802,2025-02-21,2026-08-15,3312.08,Active,786.08,Yes,Credit Card
LD8876760,U01014,P0032,T01919,2022-12-04,2023-11-29,2015.16,Terminated,1512.36,Yes,Credit Card
L483A9918,U01015,P0024,T01077,2023-05-24,2024-11-14,3150.86,Active,750.57,Yes,Cash
LA94BFF0D,U01016,P0054,T02939,2024-08-13,2025-02-09,1370.04,Expired,2757.41,Yes,Cash
L0B67C229,U01017,P0006,T01531,2023-10-17,2024-10-11,938.49,Expired,1977.61,No,Cash
LF6180617,U01018,P0008,T02175,2023-01-04,2023-07-03,1993.69,Active,1503.2,No,Cash
LA9AF8B96,U01019,P0095,T02447,2022-07-19,2023-01-15,1865.35,Terminated,2089.82,Yes,Bank Transfer
L8EE10579,U01020,P0085,T01231,2025-02-21,2026-02-16,1235.69,Active,2215.99,Yes,Credit Card
LAE2F8B2A,U01021,P0021,T00463,2025-02-09,2026-02-04,2974.67,Expired,2780.48,No,Credit Card
L22D62C03,U01022,P0016,T00781,2023-11-17,2024-05-15,1215.53,Expired,947.75,Yes,Cash
LCCA45676,U01023,P0073,T00222,2025-03-21,2026-09-12,1524.07,Expired,1583.22,No,Credit Card
L6636DF69,U01024,P0075,T00271,2023-07-25,2025-07-14,1902.83,Expired,2539.09,Yes,Bank Transfer
LC8D0F907,U01025,P0024,T02004,2024-10-01,2025-09-26,953.04,Active,604.02,No,Bank Transfer
LD0ECD224,U01026,P0082,T00419,2025-01-07,2026-12-28,1858.16,Terminated,2591.49,No,Credit Card
L52C207C8,U01027,P0073,T02512,2025-05-06,2027-04-26,1322.28,Active,2424.51,Yes,Bank Transfer
LCD663E50,U01028,P0037,T02252,2024-03-21,2026-03-11,1501.54,Active,3158.26,No,Cash
LE67C633E,U01029,P0068,T02081,2023-07-31,2025-07-20,3218.36,Terminated,1391.86,Yes,Credit Card
LA8763178,U01030,P0092,T02962,2022-10-03,2024-09-22,1420.98,Terminated,1733.91,No,Bank Transfer
L85FC7F43,U01031,P0043,T01530,2025-01-25,2026-01-20,1449.44,Terminated,2517.15,No,Cash
L0DB79594,U01032,P0071,T01685,2023-10-01,2025-09-20,3030.37,Expired,2519.28,Yes,Cash
L1FB77FE9,U01033,P0079,T00038,2024-05-11,2026-05-01,3025.75,Active,1690.98,No,Cash
LC5283D17,U01034,P0011,T02762,2022-12-27,2023-06-25,1222.06,Terminated,2713.85,Yes,Bank Transfer
L393DE5EB,U01035,P0001,T02873,2025-02-04,2027-01-25,1773.28,Active,2513.81,No,Credit Card
L4E4D619B,U01036,P0095,T00132,2022-05-28,2024-05-17,1530.74,Expired,743.69,Yes,Bank Transfer
L60D2AD59,U01037,P0094,T01768,2025-01-19,2027-01-09,3479.97,Terminated,968.6,Yes,Bank Transfer
L0E228728,U01038,P0080,T00046,2022-06-27,2022-12-24,3468.74,Active,3431.84,No,Bank Transfer
L4C433025,U01039,P0056,T01087,2023-10-02,2024-09-26,2943.31,Expired,2478.27,Yes,Bank Transfer
LA4E4B8C5,U01040,P0004,T01060,2024-02-24,2026-02-13,2360.08,Expired,3098.3,Yes,Bank Transfer
LB0CE4862,U01041,P0065,T00874,2024-10-23,2026-10-13,1581.49,Terminated,1903.04,Yes,Bank Transfer
L45F1CDC0,U01042,P0064,T01687,2023-02-05,2025-01-25,2472.35,Expired,1733.57,Yes,Bank Transfer
L64AF8502,U01043,P0059,T01579,2024-11-18,2025-11-13,1954.21,Terminated,1490.85,No,Credit Card
L259C6E9A,U01044,P0040,T02532,2023-06-12,2024-06-06,2323.43,Expired,3051.72,Yes,Credit Card
L174230F9,U01045,P0085,T01360,2024-11-12,2026-05-06,1344.13,Terminated,3303.3,Yes,Bank Transfer
L09A3AF76,U01046,P0057,T00750,2023-04-07,2024-04-01,2660.54,Terminated,2969.82,No,Cash
L6655CA51,U01047,P0067,T02885,2024-08-25,2025-08-20,2301.71,Active,2838.55,Yes,Bank Transfer
LC4996485,U01048,P0006,T01089,2022-08-06,2024-01-28,843.74,Expired,2955.14,Yes,Bank Transfer
LAF449B53,U01049,P0056,T01413,2023-03-25,2024-03-19,908.37,Expired,3169.74,No,Cash
L3EF9964E,U01050,P0048,T00435,2024-04-24,2024-10-21,3478.3,Expired,1382.2,No,Cash
LD0F2BF0F,U01051,P0039,T01922,2024-10-26,2026-10-16,1367.86,Terminated,2796.09,No,Bank Transfer
L376CCA78,U01052,P0009,T01027,2023-04-21,2024-04-15,1483.17,Expired,3096.69,No,Cash
LD1EE4D3E,U01053,P0082,T00483,2024-01-15,2025-07-08,1077.67,Active,877.87,No,Credit Card
L9BBE101D,U01054,P0050,T01151,2023-08-14,2024-08-08,3443.71,Expired,2521.52,No,Credit Card
L64D21F26,U01055,P0080,T02673,2022-08-24,2023-08-19,3086.6,Expired,1472.99,No,Credit Card
L0BFC6771,U01056,P0095,T01103,2023-09-19,2024-03-17,2626.51,Expired,2282.73,Yes,Cash
L8A929BF8,U01057,P0056,T02073,2023-11-27,2024-05-25,2428.51,Active,2547.6,No,Credit Card
LC39CC8A1,U01058,P0093,T01649,2023-07-28,2024-01-24,2353.47,Terminated,1787.19,Yes,Cash
L1B68ACE5,U01059,P0022,T02056,2024-11-07,2026-05-01,1544.99,Expired,2805.74,No,Bank Transfer
LDD6CC2FA,U01060,P0001,T00598,2025-04-15,2026-04-10,1410.94,Terminated,2577.06,No,Credit Card
L2B533ED2,U01061,P0053,T00190,2024-07-14,2026-07-04,1430.0,Expired,2375.99,No,Credit Card
LADA89CA8,U01062,P0038,T00973,2025-03-10,2027-02-28,2817.11,Terminated,1156.14,No,Bank Transfer
L15D2E532,U01063,P0097,T01378,2024-11-04,2026-04-28,961.85,Expired,892.92,Yes,Credit Card
L2CA17551,U01064,P0023,T01912,2025-03-15,2027-03-05,2436.19,Terminated,3048.34,Yes,Cash
LC78E53F9,U01065,P0033,T01579,2023-11-21,2025-11-10,921.49,Terminated,2702.45,No,Credit Card
L33A9C569,U01066,P0028,T00339,2024-05-22,2025-05-17,1721.56,Terminated,1935.59,No,Credit Card
LA7DEFAEC,U01067,P0008,T02887,2024-10-10,2025-10-05,3307.92,Active,1495.91,Yes,Credit Card
L7D6C188D,U01068,P0071,T01763,2022-06-05,2023-05-31,2056.41,Terminated,541.05,No,Credit Card
LBB621BAC,U01069,P0021,T02190,2023-01-21,2025-01-10,1020.32,Active,1275.77,No,Cash
L460CE83A,U01070,P0009,T00018,2022-07-05,2023-06-30,875.2,Terminated,2394.13,Yes,Cash
LC4EC6AC3,U01071,P0058,T01751,2023-12-13,2025-12-02,1951.28,Terminated,2144.44,Yes,Credit Card
L57C5CD4B,U01072,P0077,T02909,2023-10-26,2025-04-18,1271.55,Terminated,1387.8,No,Credit Card
L8522F925,U01073,P0053,T02694,2024-01-26,2026-01-15,2592.33,Expired,3395.91,Yes,Cash
LE2432BB1,U01074,P0017,T01847,2023-09-01,2024-02-28,936.13,Expired,3171.15,Yes,Bank Transfer
L66A8DE42,U01075,P0037,T02658,2025-01-27,2026-07-21,2357.58,Expired,2191.76,Yes,Credit Card
LB9A363D8,U01076,P0091,T02859,2023-03-17,2024-03-11,2150.75,Active,708.18,Yes,Cash
L9C8B747E,U01077,P0066,T01815,2022-08-05,2024-07-25,1042.67,Expired,2302.74,Yes,Cash
LD90E23DD,U01078,P0088,T00016,2023-08-05,2025-01-26,1720.59,Expired,3251.8,Yes,Cash
L9634D15A,U01079,P0054,T02964,2022-08-19,2024-02-10,1897.79,Expired,929.84,No,Cash
L1031D9CE,U01080,P0026,T00746,2023-08-14,2025-08-03,2729.74,Terminated,1380.06,Yes,Cash
L47B1E6E9,U01081,P0023,T02504,2024-04-19,2025-04-14,2218.77,Active,2593.5,No,Credit Card
L1525098A,U01082,P0062,T02067,2024-05-25,2026-05-15,3230.71,Active,2876.57,No,Credit Card
L5BCC20E6,U01083,P0006,T00280,2025-02-11,2026-08-05,2626.17,Terminated,2538.9,No,Cash
LAD1D13A8,U01084,P0028,T02083,2024-05-06,2026-04-26,3354.0,Terminated,1387.47,No,Bank Transfer
L979C055C,U01085,P0081,T02414,2023-05-04,2024-04-28,803.0,Active,1315.86,No,Credit Card
LB571FCCF,U01086,P0058,T01009,2024-08-09,2026-07-30,1388.31,Expired,2485.5,Yes,Bank Transfer
LAAD00617,U01087,P0098,T01356,2024-06-01,2025-11-23,2511.02,Terminated,2280.38,Yes,Credit Card
LD4E22010,U01088,P0018,T00935,2024-05-20,2026-05-10,843.86,Expired,2686.33,Yes,Credit Card
L70831F38,U01089,P0004,T02510,2022-08-10,2024-07-30,1673.53,Expired,2495.17,No,Credit Card
L11DC9713,U01090,P0019,T02590,2023-06-05,2025-05-25,2302.76,Terminated,1528.19,Yes,Cash
L701A67A6,U01091,P0015,T01984,2022-08-06,2024-07-26,1163.36,Active,783.26,Yes,Bank Transfer
LC18717F2,U01092,P0047,T01223,2024-06-20,2025-06-15,3045.1,Terminated,3255.19,Yes,Credit Card
L1007E715,U01093,P0022,T02950,2025-04-23,2027-04-13,2554.43,Expired,810.3,No,Bank Transfer
LD3BBDAD8,U01094,P0063,T00432,2023-07-15,2024-01-11,1885.47,Expired,2686.82,No,Credit Card
L4150653C,U01095,P0094,T02613,2024-10-16,2026-10-06,2905.52,Active,854.66,Yes,Credit Card
LF7EC74B5,U01096,P0072,T02342,2022-10-13,2023-04-11,800.08,Active,2636.41,No,Credit Card
L92DCCB3C,U01097,P0046,T02162,2022-08-26,2023-08-21,1762.81,Active,1263.44,No,Credit Card
L1ECB0725,U01098,P0013,T02733,2023-08-30,2025-08-19,834.82,Expired,2120.9,No,Cash
L2228136B,U01099,P0089,T00472,2025-03-20,2026-03-15,3098.11,Active,3372.89,Yes,Bank Transfer
L112997A8,U01100,P0099,T00441,2024-11-01,2025-10-27,2327.51,Expired,2043.38,No,Bank Transfer
L0188799C,U01101,P0064,T00093,2024-08-18,2026-02-09,1029.65,Terminated,2146.62,Yes,Credit Card
LED4CD95A,U01102,P0054,T01172,2024-01-25,2025-01-19,1825.94,Active,2321.41,Yes,Bank Transfer
L2C6E19F0,U01103,P0049,T00062,2023-08-25,2024-08-19,1849.56,Expired,1220.9,No,Credit Card
LBDC22FAD,U01104,P0016,T01070,2022-12-01,2024-05-24,1056.41,Expired,1444.76,No,Credit Card
LD6C215EB,U01105,P0036,T01207,2024-03-28,2024-09-24,1060.94,Expired,1030.69,Yes,Cash
L24C0455A,U01106,P0048,T00366,2025-02-14,2026-02-09,3465.81,Expired,1832.31,Yes,Bank Transfer
L3EE6C22C,U01107,P0031,T01565,2023-09-15,2024-09-09,2236.05,Active,3120.86,Yes,Cash
L9E147565,U01108,P0039,T00011,2023-10-31,2024-10-25,3488.04,Expired,2248.14,No,Cash
LB6EFAC82,U01109,P0067,T02535,2022-11-17,2024-05-10,2993.68,Active,1480.82,Yes,Cash
L58ED8F9B,U01110,P0068,T01378,2023-05-23,2025-05-12,1625.51,Expired,1708.11,No,Credit Card
LF03CE19F,U01111,P0066,T01815,2024-11-05,2025-10-31,2615.77,Expired,2546.58,No,Credit Card
L615138FC,U01112,P0071,T00215,2022-07-29,2023-07-24,1651.15,Active,899.63,Yes,Credit Card
L3D87A563,U01113,P0048,T02061,2024-04-18,2025-04-13,2507.47,Expired,884.98,Yes,Credit Card
LD4520569,U01114,P0028,T00042,2024-05-08,2025-10-30,2361.93,Terminated,2580.27,No,Credit Card
L63A36E3F,U01115,P0077,T01761,2022-08-22,2023-02-18,2691.65,Terminated,2760.42,Yes,Credit Card
L6203CF85,U01116,P0054,T02704,2025-01-16,2026-01-11,3156.72,Terminated,1999.88,Yes,Bank Transfer
LAF49E8DD,U01117,P0085,T01825,2022-11-04,2023-05-03,2771.67,Expired,2357.52,Yes,Cash
L5951462A,U01118,P0013,T01980,2023-08-17,2025-08-06,1303.93,Expired,577.07,Yes,Credit Card
LEF35A5CD,U01119,P0046,T02326,2024-03-25,2026-03-15,1568.26,Active,1829.1,No,Bank Transfer
LE8979882,U01120,P0076,T00127,2023-04-29,2024-04-23,2466.19,Expired,3049.88,No,Cash
LF5AB1165,U01121,P0057,T00686,2024-03-13,2025-09-04,1329.86,Expired,876.65,No,Bank Transfer
LA2FBC54D,U01122,P0076,T01869,2022-06-13,2023-06-08,3401.4,Terminated,824.13,Yes,Bank Transfer
L6C08A3E3,U01123,P0085,T00297,2023-09-12,2024-09-06,2091.93,Expired,2256.69,Yes,Cash
L9416EBEC,U01124,P0067,T02035,2022-12-26,2023-06-24,2261.71,Terminated,758.1,Yes,Cash
L46850424,U01125,P0008,T01804,2024-02-14,2024-08-12,953.97,Expired,816.45,Yes,Credit Card
L7D9F5604,U01126,P0025,T00354,2022-07-21,2024-07-10,2381.09,Active,2133.03,No,Credit Card
L9BEFDDED,U01127,P0062,T00130,2024-03-22,2025-03-17,1431.1,Expired,2413.32,No,Cash
L038B7C98,U01128,P0017,T00586,2023-09-21,2025-03-14,3014.18,Active,624.74,No,Credit Card
L6BD6AC87,U01129,P0015,T01648,2024-11-16,2026-11-06,2144.95,Terminated,2567.93,Yes,Credit Card
L2CB7C119,U01130,P0020,T02317,2022-08-23,2023-08-18,1481.24,Active,1423.31,Yes,Bank Transfer
LBA1C94E4,U01131,P0038,T02815,2022-11-05,2023-05-04,2456.82,Terminated,3193.81,No,Bank Transfer
LE32AEE97,U01132,P0019,T00527,2022-11-21,2024-05-14,2986.8,Expired,2249.39,Yes,Bank Transfer
LC51114FB,U01133,P0043,T01064,2024-07-23,2025-07-18,2771.6,Expired,1594.47,No,Cash
L3E0CB694,U01134,P0015,T02590,2024-06-14,2025-06-09,2530.61,Expired,1898.54,Yes,Cash
L91B465B5,U01135,P0020,T02338,2024-09-30,2026-09-20,1312.83,Terminated,2605.21,No,Bank Transfer
L0DB003A3,U01136,P0053,T00271,2024-09-05,2026-02-27,2302.45,Active,1575.86,No,Bank Transfer
L29E01D31,U01137,P0021,T02988,2022-08-29,2023-08-24,3260.62,Expired,562.8,Yes,Bank Transfer
L88530DCF,U01138,P0068,T02858,2023-07-22,2025-01-12,1652.59,Terminated,670.64,Yes,Cash
L22BE5636,U01139,P0055,T00409,2024-12-24,2026-12-14,2869.62,Active,2606.32,No,Cash
LCB9D026A,U01140,P0056,T02041,2023-11-30,2024-05-28,1694.65,Expired,2526.99,No,Cash
LC95DFB2F,U01141,P0014,T02307,2023-11-13,2025-11-02,1869.03,Terminated,2768.76,No,Credit Card
L5989CEE1,U01142,P0049,T00230,2023-11-29,2025-05-22,2026.3,Active,1736.84,No,Cash
L4C809A05,U01143,P0052,T00500,2023-12-04,2025-11-23,3323.77,Active,1252.64,Yes,Cash
LBE599CC6,U01144,P0079,T01441,2024-09-22,2026-03-16,1125.21,Expired,2253.63,Yes,Bank Transfer
LFE231D4B,U01145,P0006,T00787,2023-06-06,2025-05-26,3417.17,Active,1633.52,No,Bank Transfer
L8FD1C1AA,U01146,P0026,T00567,2022-07-20,2024-07-09,967.5,Terminated,1517.92,Yes,Cash
L495BFCA5,U01147,P0044,T01947,2025-03-12,2027-03-02,2166.02,Terminated,985.77,No,Bank Transfer
L7488106C,U01148,P0098,T00285,2024-04-06,2026-03-27,2576.88,Terminated,3493.25,No,Credit Card
L23E9467E,U01149,P0033,T02009,2025-04-27,2025-10-24,2019.7,Active,1564.19,Yes,Bank Transfer
LF2998A9B,U01150,P0017,T02831,2024-07-04,2024-12-31,1881.9,Terminated,845.44,No,Bank Transfer
LDF2A5543,U01151,P0012,T02621,2024-09-17,2026-09-07,3184.84,Terminated,1744.48,Yes,Credit Card
L7FE5C38B,U01152,P0025,T00541,2022-07-08,2024-06-27,1845.64,Active,2479.07,No,Credit Card
LB88FAD48,U01153,P0043,T01544,2023-05-22,2024-11-12,1993.49,Active,2444.7,No,Bank Transfer
LC29B0792,U01154,P0075,T02293,2022-09-17,2023-09-12,965.9,Active,2941.17,No,Credit Card
LF2790782,U01155,P0036,T00786,2022-10-20,2023-10-15,3339.36,Terminated,2446.3,Yes,Bank Transfer
L70C5CA9E,U01156,P0074,T02766,2024-05-24,2025-11-15,3377.33,Active,954.3,Yes,Credit Card
LAA54098B,U01157,P0041,T01734,2023-01-19,2023-07-18,2089.02,Terminated,2305.42,Yes,Bank Transfer
LE0E03069,U01158,P0028,T00108,2024-02-28,2024-08-26,2370.69,Expired,1704.39,No,Cash
L1D3CAD99,U01159,P0016,T01732,2023-11-22,2025-11-11,1712.83,Active,880.47,No,Bank Transfer
L73A782C7,U01160,P0063,T01271,2025-05-06,2025-11-02,1857.7,Terminated,987.98,Yes,Bank Transfer
L44051A5D,U01161,P0098,T00063,2024-12-22,2026-06-15,2782.79,Active,1126.49,No,Credit Card
L3C8B34DE,U01162,P0001,T02369,2023-04-05,2025-03-25,958.13,Active,2157.1,No,Credit Card
LA833DB2A,U01163,P0010,T01704,2023-05-08,2024-10-29,2407.12,Expired,3115.74,No,Credit Card
L74EE557A,U01164,P0058,T02638,2024-07-20,2026-01-11,2357.85,Expired,1536.44,No,Bank Transfer
LE07CB6BB,U01165,P0022,T00066,2025-05-01,2027-04-21,2968.13,Active,2120.84,Yes,Credit Card
L4937B05A,U01166,P0069,T01241,2024-12-04,2025-06-02,1014.06,Expired,2197.55,Yes,Bank Transfer
LB22CA064,U01167,P0085,T02809,2023-12-20,2024-06-17,3251.65,Terminated,1688.94,Yes,Credit Card
L276E7486,U01168,P0019,T02552,2023-07-09,2025-06-28,1600.08,Expired,930.41,Yes,Bank Transfer
L053DE259,U01169,P0083,T01917,2025-02-17,2026-02-12,1208.9,Active,1798.31,No,Cash
L590CA8FB,U01170,P0005,T00809,2024-03-02,2026-02-20,2408.34,Terminated,741.85,No,Credit Card
LD599A311,U01171,P0030,T02443,2024-10-19,2025-04-17,3336.84,Terminated,2765.4,Yes,Bank Transfer
L1563BB0F,U01172,P0025,T01948,2024-05-18,2025-05-13,2383.88,Active,2985.32,Yes,Bank Transfer
