usage_id,building_id,timestamp,kwh_consumed,meter_id,reading_type,is_peak,power_factor,voltage,current
1e4d1a3d-eb58-4594-8c48-bab699716b9d,B0045,2025-01-29 16:42:00,135.45,M010,Auto,Yes,0.76,237.79,12.49
df6d01b4-6a1c-4e84-802c-d5f2510b99e9,B0007,2029-01-22 14:07:00,365.79,M056,Manual,Yes,0.98,210.48,45.42
0705b701-4656-4b6d-8514-ef99edb504c0,B0015,2030-02-08 06:19:00,300.55,M022,Auto,No,0.97,224.65,29.87
a1301a60-7dac-446b-a545-4746a2621047,B0017,2028-06-12 00:57:00,60.08,M095,Auto,Yes,0.92,215.45,24.22
cbe7165e-00e9-4a3a-9902-2e1b3e2a6592,B0035,2027-10-16 12:37:00,460.19,M043,Manual,No,0.73,219.86,45.17
e9fb4a3f-c791-44ff-bd9e-f2db942a9b76,B0018,2029-04-19 21:52:00,397.14,M049,Auto,Yes,0.9,229.51,38.36
2f42e765-8456-4421-8c80-5abd304b1c4b,B0012,2026-09-13 16:44:00,21.28,M085,Auto,No,1.0,214.17,37.08
14d20b5c-c891-4a21-82b8-87ce88f555c7,B0047,2027-01-10 00:11:00,329.17,M088,Manual,No,0.79,239.56,33.33
93cc3a9b-f7e5-4e5f-8f2e-c2b6f6f9043e,B0027,2029-10-05 06:20:00,387.91,M085,Auto,No,0.97,234.7,36.29
c3bbe6d7-6408-4a60-9e8e-a9377cdf7d27,B0009,2030-03-29 22:07:00,193.47,M027,Manual,No,0.78,228.28,45.98
b27efae0-76cf-41b0-88fe-2e57b41615da,B0005,2026-11-27 16:01:00,43.77,M007,Auto,No,0.73,215.94,24.0
88f85ac2-5b40-4767-979b-0ae805672b5d,B0031,2034-10-24 09:03:00,47.89,M028,Auto,No,0.9,216.34,40.59
e2522a91-600e-4832-81b4-56edd0e03fa5,B0046,2030-07-04 14:09:00,61.08,M090,Manual,No,0.7,235.24,33.36
896f25f6-7459-4f08-8931-3882c874ee4d,B0035,2032-06-02 19:47:00,421.82,M065,Manual,No,0.99,225.63,20.72
41f1ff66-0115-4549-9999-84fd79fae0d9,B0044,2031-06-16 05:14:00,456.24,M092,Auto,Yes,0.71,235.94,7.7
ea8ab2e6-9a9c-4cc0-bc64-ea2cbb3e2df1,B0021,2026-01-12 09:52:00,70.18,M036,Auto,Yes,0.89,211.16,35.58
249c9371-487d-4b6d-b495-ce1edd90421c,B0040,2036-09-05 11:42:00,125.59,M031,Manual,Yes,0.86,234.72,19.97
a83f0b33-dc0b-4020-8ea6-497719408329,B0002,2030-08-26 02:55:00,91.11,M029,Auto,No,0.95,232.77,40.25
c9798905-264b-488a-9cb8-52671010bf83,B0040,2029-01-24 05:12:00,101.3,M039,Manual,No,0.87,211.64,19.56
080524ee-bb99-450b-b358-7fb2ba389627,B0022,2032-08-29 05:12:00,420.37,M047,Auto,Yes,0.71,219.75,43.28
9542aa4e-967b-48bc-b7f9-14971ba600a1,B0013,2029-11-11 17:07:00,172.75,M057,Manual,No,0.76,232.55,23.28
c1a111c8-929c-4d83-bdf6-316039b9e923,B0002,2031-11-17 13:08:00,162.61,M090,Manual,No,0.76,234.2,39.15
77b15bb1-ec68-40a9-a599-605e8b30cad3,B0031,2031-01-06 06:38:00,121.42,M023,Manual,No,0.84,222.08,18.27
66b54462-508f-44c1-9632-d57fb4942b6e,B0010,2025-10-17 14:20:00,307.87,M054,Manual,Yes,0.82,231.92,15.12
248fa7b9-ddd3-4f3b-8904-f11aab69f253,B0026,2039-07-25 16:21:00,195.86,M047,Manual,Yes,0.84,215.15,23.88
715f2d1f-e921-4df1-a64a-0c569d9a63f3,B0050,2037-02-15 23:42:00,374.68,M045,Auto,No,0.99,227.35,36.4
c76bbc84-67a9-4480-a3cf-cdbc0b2b5277,B0016,2033-08-08 10:15:00,110.73,M016,Auto,Yes,0.97,228.86,45.37
931bf3fe-ee40-4bd5-b762-4fa1dba2ed6e,B0022,2031-08-14 18:22:00,396.02,M030,Auto,No,0.83,239.27,24.77
2b18fc25-f192-4e36-940d-e7a321e53860,B0023,2027-01-11 10:12:00,305.82,M064,Manual,Yes,0.75,215.01,41.1
2cb56865-98ef-48cb-bbb6-ddb2879d7401,B0047,2038-04-18 18:49:00,65.99,M053,Manual,Yes,0.73,238.06,20.33
981155ec-de27-48f0-8a06-44bd384d48ec,B0041,2035-01-20 04:39:00,213.11,M062,Auto,Yes,0.83,224.62,27.06
8616ca07-9bc1-416f-bb10-608d8dbd0b17,B0035,2028-10-11 14:05:00,433.12,M051,Manual,No,0.87,219.96,34.83
baf5c478-62b6-488a-b397-1a9d7e34e94e,B0026,2031-05-23 23:59:00,462.25,M098,Auto,No,0.87,233.65,19.58
17b1c61c-ff5d-4c0e-9fe1-7f1cb9918bb4,B0045,2029-03-31 17:36:00,238.19,M087,Auto,No,0.77,234.18,40.45
699d55f4-43d4-4bf2-9d15-71f99058dd2c,B0027,2028-02-16 10:09:00,245.61,M021,Auto,Yes,0.76,212.24,34.14
aab4c569-f9a5-4faf-badb-31de6a95e04b,B0012,2030-03-09 06:58:00,460.04,M007,Manual,Yes,0.85,235.84,17.57
5bd3a7a9-cc41-44ba-a8f2-9237c23777ec,B0011,2026-08-04 13:24:00,297.66,M070,Auto,Yes,0.96,236.93,23.45
3fe591ae-2dbe-4cff-a67c-a05064d75610,B0019,2033-08-29 22:32:00,26.09,M025,Manual,Yes,0.92,220.63,34.83
da09969a-958a-4f9c-a29a-c306d966af1b,B0039,2031-05-05 22:00:00,457.25,M074,Auto,Yes,0.83,233.4,35.63
d2783711-0cf5-467b-95f9-e53f9dbac448,B0002,2027-07-19 05:49:00,131.63,M058,Manual,Yes,0.71,223.94,40.01
4e1b1954-673e-407d-a459-9109619e58a4,B0042,2026-09-06 22:12:00,293.04,M011,Auto,No,0.96,232.14,35.95
15a64b25-9047-4a76-a3b0-f9388450dbd8,B0039,2026-08-25 01:33:00,91.1,M056,Manual,Yes,0.99,214.54,36.88
c0c08ff8-50cd-44fd-98cd-700617e3f37e,B0011,2026-10-14 17:13:00,26.6,M030,Manual,No,0.77,215.75,27.14
8eaf80ae-99d5-447d-a93e-699618f1c0fb,B0015,2028-05-31 16:31:00,162.62,M039,Manual,Yes,0.93,217.59,43.55
87a2558d-4709-4ade-bb55-d7a7927911e1,B0008,2038-03-13 04:34:00,392.44,M012,Auto,No,0.8,239.06,9.39
133314d3-8088-430b-81b7-7ee04b78bd8c,B0050,2029-11-22 17:25:00,146.02,M095,Auto,Yes,0.99,239.96,13.96
99e7f786-8d12-4621-8a62-c753d102412b,B0004,2026-05-14 04:04:00,117.85,M040,Auto,Yes,0.99,212.05,34.2
739c2f15-a796-49a9-a1aa-799164f14992,B0003,2038-06-07 16:45:00,114.21,M003,Manual,No,0.7,221.57,27.84
daddfdf8-4e34-4aa4-adc3-968e0be0f517,B0018,2032-06-10 21:58:00,262.44,M091,Manual,No,0.74,217.95,34.1
0e71d211-5fea-4468-a071-d4e44497a6b2,B0042,2031-05-30 21:32:00,488.02,M061,Auto,Yes,0.77,232.18,11.3
43b92fe0-07f1-4766-8ce5-048528f7bb11,B0002,2039-04-18 14:20:00,234.9,M017,Manual,Yes,0.73,217.88,30.99
f7c2fa53-5bb4-4e1b-8930-0d622b4a3d48,B0006,2027-11-24 18:04:00,283.08,M027,Auto,Yes,0.89,222.76,28.19
b14d3b4f-57bb-429e-b85e-6fe35c640662,B0039,2027-01-11 03:27:00,431.71,M044,Auto,Yes,1.0,229.36,42.34
7e591e87-2364-410c-b665-f05ea03dc5ef,B0036,2026-06-02 19:21:00,272.18,M018,Auto,No,0.93,210.42,18.04
fdf04e57-8083-4327-b90b-f56d7f61e218,B0005,2035-08-05 18:34:00,100.39,M069,Auto,No,0.83,222.69,49.22
1b02405d-1440-42bc-bf3b-76ddfd2165dd,B0026,2037-01-12 06:19:00,156.8,M053,Manual,Yes,0.87,224.2,7.02
157571dd-7c2f-43b4-9cf2-23f1573868c7,B0009,2031-12-09 15:47:00,161.87,M039,Manual,Yes,0.82,236.26,30.75
1c046197-9eb2-4fc7-9658-6eba19e91c38,B0021,2037-06-26 18:23:00,204.69,M047,Manual,Yes,0.76,215.01,28.61
562f699b-eaf0-4717-9d47-d638afd1aba6,B0019,2038-02-02 09:20:00,219.13,M043,Auto,No,0.86,232.04,37.77
54627619-d31d-4d5b-bda7-d89fb5f92994,B0023,2037-04-25 07:24:00,401.89,M086,Auto,No,0.89,228.54,29.16
0f22c183-49ea-4afe-8b8b-249271dcbc4a,B0001,2030-07-07 04:30:00,181.2,M007,Auto,Yes,0.9,214.35,37.4
5eb9aa27-8f96-4405-8dc2-d755967d86e9,B0043,2034-03-18 10:12:00,239.43,M023,Auto,No,0.93,220.74,14.88
91c9e03f-b87e-4ef1-ae77-178ab8ec958e,B0027,2033-07-12 22:24:00,316.24,M054,Auto,No,0.82,211.08,5.33
91845593-2be7-48cc-a35e-bbbbb8b75ee6,B0040,2037-10-21 03:17:00,195.09,M016,Manual,Yes,0.87,235.1,42.78
ae0502c4-b1bc-4f49-aa2d-d35d8921eaab,B0010,2026-01-30 21:56:00,419.92,M032,Auto,No,0.87,223.21,39.75
76b21fa3-f443-4690-9ace-0956198b96a6,B0031,2038-04-06 15:06:00,297.85,M073,Auto,No,0.93,238.03,41.92
58374b49-75cf-4538-b034-de1022d5780b,B0020,2037-06-16 20:23:00,154.08,M008,Manual,No,0.78,231.17,12.61
703ce0a4-0f00-45eb-b119-72f597cc34c1,B0050,2029-12-16 22:34:00,359.89,M044,Auto,No,0.98,231.66,22.01
441947c1-01bf-4235-b5b7-a6fbdf778ab3,B0028,2028-06-13 00:53:00,268.55,M061,Manual,No,0.74,210.62,41.49
cd54ab24-8eb1-4c22-8c04-7565d6e52379,B0039,2027-10-07 09:54:00,271.88,M095,Auto,Yes,0.81,221.34,13.91
41ace9c9-bb78-474b-8cf4-dc1f1a58344a,B0041,2029-11-19 09:31:00,245.73,M099,Auto,Yes,0.79,239.24,25.56
831bcea2-9a3e-4609-a362-eaaecbb9e383,B0046,2025-05-28 19:48:00,253.54,M080,Auto,No,0.83,212.11,30.91
b390bd0c-c4a4-4575-9c97-ad6f9c177833,B0050,2035-02-23 23:10:00,385.02,M033,Auto,No,0.72,226.44,24.38
6d22cac3-095b-46c7-8c0b-f19e7fcd33c4,B0011,2039-08-12 11:48:00,60.46,M084,Manual,No,0.95,217.23,9.76
993e5974-3e14-48b4-af62-e8f66213d572,B0035,2025-09-20 07:18:00,173.84,M066,Manual,Yes,0.8,217.88,42.98
26aa22c1-9993-4204-bd28-34e227f4a746,B0033,2032-07-02 14:20:00,47.0,M086,Auto,No,0.72,213.56,30.52
7d6a1d23-cbd1-43b1-887d-460b3c031a68,B0028,2026-11-29 17:18:00,379.09,M093,Auto,No,0.95,232.83,42.4
edb1d71a-9f1a-405a-b7f3-3250485710a2,B0038,2038-07-15 17:06:00,143.43,M023,Auto,No,0.88,233.33,35.48
49907d9e-603f-4e3c-ad15-ae3fd74d594b,B0043,2035-12-17 15:34:00,449.74,M063,Manual,Yes,0.88,210.36,18.2
513248f7-47e8-48a9-8f09-716a97b0b0f8,B0035,2039-06-21 05:39:00,268.02,M065,Auto,Yes,0.84,217.99,33.44
58ee71d9-ac41-4491-9d08-d5d3cc271817,B0022,2031-01-10 09:11:00,402.37,M026,Manual,No,0.75,219.55,28.59
1fc846e4-278d-4adc-94ef-55e1375b5bd8,B0015,2032-04-15 21:25:00,489.68,M016,Manual,Yes,0.78,210.19,43.48
96eea237-d680-4922-8456-0105f15ce390,B0038,2038-01-30 13:23:00,421.5,M031,Manual,No,0.93,235.66,30.55
fc4c867d-63ff-4c89-981f-13a709169b1c,B0016,2033-01-07 10:47:00,434.83,M022,Auto,No,0.79,230.17,13.76
5d2060d6-3d88-4142-bf04-a5cff6e77011,B0038,2031-12-29 03:09:00,209.91,M026,Manual,Yes,0.8,228.94,25.79
0e876940-b3a1-4f0d-96cd-4a9601043c6e,B0038,2039-06-07 22:40:00,280.34,M097,Manual,No,0.85,233.92,22.73
4afbd080-9d61-4fd2-87f1-cbc833fdfc94,B0010,2028-01-26 13:35:00,134.41,M092,Manual,No,0.86,227.4,32.29
85975d6b-1d6d-4441-bc55-a653de1935d6,B0021,2037-12-04 23:47:00,106.1,M026,Auto,Yes,0.76,214.37,20.66
28970bb5-86b0-4e62-a244-94f39ac9498c,B0010,2037-04-22 05:04:00,257.7,M087,Manual,Yes,0.94,217.48,25.54
f0cfacc7-8473-404f-a306-0a3de36eff86,B0042,2028-11-15 04:55:00,301.57,M094,Auto,Yes,1.0,223.73,37.08
45a3ada2-ecdc-4e5d-b314-cb12889e04e0,B0027,2031-12-11 11:03:00,176.24,M061,Manual,No,0.91,220.58,37.04
06a8ac15-8f74-443e-94da-d97e5594170a,B0009,2037-01-17 01:22:00,289.03,M022,Auto,Yes,0.86,223.42,37.17
382d066d-da1a-4f6b-8330-be55aedd38d0,B0015,2036-08-05 12:53:00,444.86,M036,Auto,No,0.7,224.44,21.17
d1a5d0e7-f54d-4d09-b637-93b73fa644d2,B0021,2033-11-17 09:31:00,282.79,M002,Auto,Yes,0.98,216.71,34.19
a23584ce-868f-48b4-85c2-23ac96252498,B0044,2028-07-02 03:17:00,363.2,M049,Auto,No,0.8,210.9,18.49
840e800d-55e1-4cc9-801c-f7f6d246fb6e,B0019,2030-02-17 06:19:00,404.6,M010,Auto,Yes,0.71,222.71,27.22
69bb4b59-d078-4110-a707-4b0d300612b3,B0021,2033-01-15 19:10:00,494.48,M070,Manual,No,0.82,232.27,19.1
d219abb7-a6a8-4eeb-a5a8-0e9180f21f12,B0014,2036-02-15 18:34:00,305.57,M093,Auto,No,0.81,214.23,45.98
b80862c2-b477-4304-8cea-978710fe5138,B0047,2035-07-11 02:25:00,405.36,M075,Manual,Yes,0.92,219.61,44.35
4a22485a-7bce-4d13-9bdf-535936d41e57,B0046,2029-05-03 11:42:00,481.7,M089,Manual,Yes,0.83,239.14,13.12
65d122e6-6788-487b-8ab3-deec8fbc76d7,B0037,2036-08-30 08:07:00,472.76,M021,Auto,No,0.94,212.79,35.26
c2e90915-b5f2-4da3-940d-249f2c2cfc60,B0048,2038-06-07 22:02:00,79.13,M065,Manual,Yes,0.71,234.04,47.53
eb6f8f86-6018-44da-8102-2971b9b35719,B0002,2026-03-05 08:43:00,209.13,M064,Auto,Yes,0.7,235.68,39.65
336c146c-a38c-4ea0-9154-8e0237e9f8a1,B0017,2039-06-10 08:53:00,168.76,M075,Auto,No,0.96,239.96,18.47
29cd2bf6-18a7-4bee-9b4b-e47fb19ef40f,B0018,2031-08-02 06:01:00,52.59,M030,Manual,No,0.79,228.9,21.75
a17aadba-2262-4157-b2b8-2f832aba1f89,B0041,2036-05-25 09:34:00,320.29,M039,Auto,No,0.73,215.8,15.9
9b468cf7-2706-4ba9-b28a-dca5f2667b3f,B0032,2031-06-18 23:11:00,370.59,M024,Manual,No,0.86,219.87,32.75
a6c3f712-b7cf-4243-ba0f-b51107302afb,B0002,2036-02-13 21:12:00,425.58,M012,Auto,Yes,0.75,227.4,11.71
e37b5ef9-3f4d-45a2-8f85-c982c0ff5cb3,B0008,2033-12-06 12:26:00,70.16,M080,Auto,No,0.96,216.2,45.58
226ffb2e-b6ea-4c26-8a66-2979218256eb,B0011,2031-11-07 09:42:00,439.46,M014,Manual,No,0.83,238.36,38.35
fbaa0e1b-2c80-4cd9-a548-f0ad71d036f0,B0022,2028-02-22 20:35:00,325.03,M051,Auto,No,0.82,219.2,48.7
1dfb9156-333d-49dc-8df1-dc2049bb9867,B0022,2027-09-12 13:43:00,354.93,M046,Auto,No,0.77,234.41,25.34
1b9e80b7-4a24-4bac-a493-927b82fe7243,B0035,2032-09-23 00:01:00,456.21,M041,Auto,Yes,0.85,229.38,41.04
7592d446-f37c-4b35-ae3b-3f1845571f17,B0010,2031-03-17 04:52:00,316.13,M091,Auto,Yes,0.94,237.77,36.43
4fed5b11-5f6e-495d-8474-1bb1381b21f4,B0043,2029-02-03 02:14:00,174.57,M022,Auto,No,0.74,220.36,35.75
4568d2d5-d968-452e-99f0-712593e7291b,B0038,2029-07-15 09:25:00,414.3,M034,Auto,No,0.9,232.69,19.74
c2808982-a12d-402b-a829-88b17389448d,B0023,2033-08-08 14:58:00,187.9,M058,Manual,No,0.87,222.98,46.64
ba7c4e27-be90-4913-a4d6-1ca715083174,B0017,2031-05-11 06:07:00,26.77,M008,Manual,No,0.94,235.79,5.46
d9545b9d-c017-4fba-9b63-36a59b8fdf70,B0039,2029-05-15 12:54:00,417.02,M060,Manual,Yes,0.92,237.16,41.81
1f6584f1-2dc2-41a2-a1ff-e6b40b336991,B0011,2026-02-19 06:59:00,179.14,M005,Auto,Yes,0.73,223.03,31.54
d5675824-92f8-4080-9a52-7e60f210469f,B0005,2032-07-19 07:22:00,389.18,M091,Auto,Yes,0.86,212.34,28.17
8b7e3a2a-3ba2-4cda-8e5e-ac8dd8b43bb2,B0032,2036-11-20 11:41:00,187.75,M086,Manual,No,0.84,231.29,15.94
d6dc809a-253a-4097-a7ff-e7aca1177491,B0017,2028-11-05 05:13:00,431.92,M046,Auto,No,0.76,229.56,40.38
9923c50c-a969-42c3-b16d-f99717c46ed2,B0016,2036-10-17 10:06:00,117.56,M045,Auto,No,0.76,235.94,32.66
1a255926-c439-40b7-9118-5017a5406133,B0046,2035-07-13 09:59:00,487.53,M014,Manual,Yes,0.76,219.98,9.44
b9e38448-33aa-4938-87f2-d5ba0a9b4f28,B0013,2027-08-01 10:41:00,392.08,M087,Manual,Yes,0.87,227.74,36.45
9b5d7f5d-77ef-4652-8237-21dbb1a68be9,B0050,2031-06-29 20:43:00,65.98,M064,Auto,No,0.84,230.52,48.71
09e9ceb0-51d1-4d1a-9d41-71e72dcbf5c6,B0043,2034-04-02 22:44:00,287.23,M079,Manual,No,0.71,220.55,47.04
10fadeda-2c31-4c58-abdd-e5bf96859f8e,B0044,2036-07-14 02:35:00,492.83,M012,Manual,Yes,0.92,228.29,12.09
594b717c-cf84-42ea-bbae-56afb39db89d,B0026,2029-08-09 16:31:00,240.82,M086,Auto,Yes,0.79,239.45,18.52
5db07e9e-9c1d-4610-b19e-7764a772c5fc,B0040,2037-06-24 07:45:00,99.23,M044,Auto,No,0.87,218.68,16.73
74af5927-364d-40d3-96e6-9d48ca064e37,B0011,2032-04-19 20:15:00,247.54,M092,Auto,Yes,0.72,212.77,39.54
1845f284-4d30-4a2f-90f0-a6a1f4b9b79e,B0019,2038-02-17 10:09:00,261.1,M001,Manual,No,0.93,215.39,25.09
0ac4866d-5e68-4aad-b64b-94f2e2c2fccb,B0010,2038-09-19 08:00:00,373.43,M076,Auto,No,0.95,227.17,15.67
f237d0be-4477-433e-b25a-1553eb7fb401,B0044,2031-05-09 17:48:00,352.43,M051,Auto,Yes,0.92,211.25,46.04
c9ef5797-50fc-45aa-bf71-f85632bd8c23,B0003,2036-07-21 04:06:00,207.25,M046,Manual,No,0.73,233.8,12.3
c359a3f0-d24d-4a3c-b903-14df1e034d04,B0032,2026-04-22 00:44:00,116.83,M069,Auto,Yes,0.79,218.45,15.58
0a58e67e-7838-42ac-bad7-2e17f15ba776,B0015,2027-03-25 13:44:00,326.08,M093,Auto,No,0.99,218.84,41.63
088e8a96-4e03-46e6-a742-44d4c24d219c,B0015,2031-06-07 01:27:00,216.63,M067,Auto,Yes,0.75,219.43,34.91
80b20bf4-e48a-4c2c-a913-a24573ed7b38,B0048,2038-11-02 02:13:00,74.82,M078,Auto,No,0.92,213.09,7.48
666d6f29-e3b3-4c07-8278-ba67d886faba,B0033,2035-09-22 15:53:00,451.28,M047,Auto,No,0.99,232.03,33.11
aad6e8a8-f1a1-4dfb-bfbe-df227fb0a254,B0035,2031-05-21 05:39:00,348.7,M090,Manual,Yes,0.92,229.97,45.43
fe32f70d-d584-4d46-9c38-f6288f97601e,B0009,2025-08-25 20:17:00,344.76,M006,Auto,Yes,0.94,223.79,23.26
b7a6d69c-f9b6-4586-8e2f-0ec8aa04a271,B0022,2037-03-28 02:16:00,413.07,M081,Manual,No,0.91,235.41,12.86
7357a6fd-1ce2-4e1b-ac09-6c2f0c4d54a1,B0020,2025-08-22 23:04:00,269.53,M080,Manual,No,0.86,232.58,43.19
0392da91-cf56-440f-ae75-bd27bd991b1f,B0008,2036-11-18 19:12:00,409.38,M057,Manual,Yes,0.71,226.28,25.68
c8050ea9-a938-4678-8ce9-6c1bc4d4329e,B0021,2038-11-24 02:12:00,254.06,M028,Manual,Yes,0.75,215.78,31.45
6bfa3a98-4f86-464d-9524-476a0287931d,B0009,2036-10-02 09:51:00,42.92,M087,Auto,No,0.77,229.86,21.22
5c0c38dd-5815-4249-8f6e-74dd090c47dd,B0039,2033-02-12 00:40:00,208.57,M064,Auto,No,0.96,238.7,16.75
36d0a2c9-1bd8-4eb9-8767-ad09f388f2ea,B0011,2027-12-28 15:49:00,253.76,M018,Manual,Yes,1.0,224.97,27.42
e0c1eae3-0f40-4e9d-aa7a-8fc993272c5b,B0029,2035-09-01 14:25:00,362.9,M060,Manual,No,0.94,226.49,28.18
857ca680-559b-44c7-a645-ddda1b116aad,B0036,2038-02-10 21:55:00,62.22,M021,Manual,Yes,1.0,211.42,29.56
f75edd6a-5632-44d6-8866-c3a1b447c3d5,B0019,2028-06-16 09:19:00,78.61,M049,Manual,No,0.84,234.82,21.47
03c20e44-961a-4d0f-87c2-a21c0c6d9b98,B0024,2037-04-24 22:21:00,139.21,M051,Manual,No,0.89,221.1,14.81
c4d5b43e-c693-4422-9114-a0b6e4a407dc,B0003,2026-12-15 12:04:00,140.58,M040,Auto,Yes,0.7,234.56,34.1
835ec595-be08-4e53-a0f6-91972ff062ae,B0028,2029-02-09 02:16:00,368.77,M039,Manual,No,0.79,225.67,19.06
2964043d-18e8-4ef6-ab30-e60da277a5a8,B0019,2031-04-20 12:39:00,132.86,M031,Manual,No,0.96,211.68,43.25
d94ac2e6-9836-4f68-ab69-1ccb4cb9c1d2,B0008,2032-10-31 15:46:00,320.22,M019,Manual,No,0.91,221.14,11.53
686d6ac1-68ec-4dbd-a5f8-4594d9886590,B0037,2039-04-08 07:05:00,252.19,M092,Manual,No,0.76,216.14,35.93
cef522a3-76fe-48f4-9a63-4a8d897844ed,B0027,2038-07-06 17:10:00,290.91,M014,Manual,No,0.94,222.43,5.17
85bb6e71-a3e9-4e97-baf2-95ff1f0b8d78,B0035,2027-08-23 17:08:00,420.67,M025,Manual,Yes,0.79,228.49,13.53
e90b9309-99b0-4f89-ae84-5562ec03da73,B0028,2038-01-02 08:04:00,208.15,M087,Auto,Yes,0.84,229.73,46.62
407090c7-eb44-442f-b363-8fc46e50847e,B0018,2031-03-07 19:20:00,387.75,M019,Auto,No,0.75,218.12,43.91
2be10846-cba5-47fb-9c4d-6839f1f6cfca,B0029,2039-06-04 15:02:00,216.8,M018,Manual,No,0.93,210.85,24.45
899b2eab-f027-459f-a164-c7baf9a26d4d,B0010,2033-12-09 17:11:00,183.4,M020,Auto,No,0.92,217.92,41.59
94f1a751-a995-4e57-b511-7e04b65dbdbe,B0033,2029-02-09 22:48:00,479.73,M034,Manual,No,0.89,224.51,18.87
2fe0b57e-37b5-48a7-b9f0-0c6857932030,B0042,2034-11-27 10:42:00,100.34,M079,Auto,No,0.83,214.46,6.41
c7e4fb7e-956e-419d-93da-7b5ddcd1c585,B0037,2032-12-12 11:46:00,54.27,M004,Auto,Yes,0.93,215.49,26.86
2afa226a-fa4b-40f8-ba19-f2849a941ff0,B0043,2039-08-27 15:35:00,387.78,M080,Manual,Yes,0.8,235.87,19.07
e671414d-4117-49ca-9dda-a795ba780926,B0038,2039-03-26 16:56:00,43.44,M073,Auto,Yes,0.99,217.32,39.1
c341533d-ff14-45ea-93f7-8091d5bbec75,B0037,2025-11-06 22:38:00,420.17,M064,Auto,No,0.87,213.05,18.88
4e3b78d0-4f9c-4b66-945b-ef63f76b18ac,B0029,2027-04-01 08:00:00,224.22,M002,Auto,No,0.96,212.67,33.62
c6155716-67de-479a-9320-ef8567491e9f,B0027,2033-12-22 07:49:00,458.6,M096,Manual,No,0.74,222.73,16.44
58dceb4b-b812-4ab8-b7f8-2e8f069dabf3,B0015,2030-12-22 06:00:00,363.55,M071,Auto,No,0.76,228.45,28.1
e206404f-1229-4816-b0b6-535fad1d8178,B0022,2033-09-24 22:09:00,309.1,M004,Auto,No,0.91,211.09,35.75
ce604be1-cb3f-45b0-914f-da137441b096,B0008,2028-04-16 13:07:00,475.16,M035,Manual,Yes,0.89,219.2,40.1
277a246a-e723-48ef-8905-be82908ec355,B0012,2028-06-17 07:36:00,204.36,M063,Auto,Yes,0.92,214.91,34.2
87437d80-7110-4ca0-892a-3eaf63a18f1b,B0015,2035-07-13 17:31:00,477.5,M041,Auto,No,0.71,229.99,26.93
cd9a891e-9534-4e9f-a8f0-8917d813b4cb,B0043,2038-06-18 07:08:00,76.15,M083,Manual,No,0.74,214.31,30.31
d66ab2bd-f062-435b-ba02-eae1263a9364,B0023,2033-08-22 15:35:00,247.04,M062,Manual,No,0.74,217.39,47.91
6f3074a5-92ba-4427-a5cc-21445d1c02af,B0013,2033-01-23 20:59:00,142.26,M018,Auto,No,0.98,217.42,5.15
8eb3cb3c-289d-4865-81a5-7e4c648c3e90,B0030,2037-08-14 08:04:00,274.52,M029,Manual,No,0.86,217.13,27.47
7fb4b42e-e6b9-40b1-98a3-f0865ef4589c,B0027,2027-10-01 23:59:00,89.39,M005,Manual,No,0.95,221.35,8.96
212d4ab3-636c-46cd-9afe-647498023a2a,B0024,2033-11-26 10:53:00,422.35,M082,Manual,No,0.75,214.83,40.68
84bd9d3a-1a3d-49f4-a3dc-c43064d85398,B0039,2039-01-19 20:10:00,424.74,M060,Auto,Yes,0.91,225.82,21.99
0b51fd58-76b8-46ee-9a4f-57f6b0743a73,B0031,2025-11-08 12:58:00,478.07,M033,Manual,No,0.96,239.13,26.1
5835a758-caf4-412e-9b39-a43948386c54,B0013,2034-12-16 13:55:00,85.79,M069,Manual,Yes,0.92,214.04,19.99
b6443a86-3671-412f-8807-405078146262,B0046,2031-07-29 11:56:00,315.43,M024,Manual,No,0.84,234.93,37.06
e0f2c12d-39ce-4e5d-ba78-1f44c9a13da5,B0023,2038-08-26 18:39:00,242.38,M094,Auto,No,0.94,210.15,49.76
8690d5c2-0506-4d65-b43d-e489f8bcdc89,B0019,2035-05-31 03:10:00,178.75,M058,Auto,Yes,0.85,218.06,28.56
db7e7cf6-60eb-4aa6-b56e-01660c73e96b,B0032,2035-03-02 18:27:00,182.25,M042,Auto,Yes,0.72,221.22,30.92
56b99b9b-436e-4a0a-b54b-135b15bdeb1e,B0026,2032-08-30 23:11:00,212.27,M079,Manual,No,0.8,238.49,27.85
347c5c00-51b3-4c6e-9d8c-1da30f654ddf,B0006,2034-12-15 01:09:00,355.41,M095,Auto,Yes,0.7,214.68,19.21
63029fc1-be43-4314-9781-79ce637e0f67,B0023,2033-11-04 15:08:00,303.16,M067,Manual,Yes,0.79,230.38,27.23
f4611404-aa78-4a7a-a402-2d5d06102cf6,B0020,2037-04-07 03:09:00,235.24,M041,Manual,Yes,0.96,212.37,6.87
8cda7454-f84c-43e8-9f9f-74eb099e8703,B0014,2031-03-17 08:13:00,47.21,M040,Auto,Yes,0.93,235.55,9.82
f6326838-fa41-44a1-b9fb-e32935df91f0,B0026,2037-01-06 04:05:00,48.11,M080,Auto,Yes,0.72,216.34,21.71
2a806ddb-4fb2-4631-8fdc-dca62b324096,B0048,2035-06-28 03:11:00,11.15,M030,Manual,Yes,0.89,226.66,37.87
21216c59-d63b-4d3e-8d86-eb159cd549a2,B0034,2034-11-22 09:18:00,484.17,M081,Manual,Yes,0.99,217.8,23.53
